gvkey,conm,weburl,found,visible,paragraphs,words,fog,overall,tptrackingcookies
20692,KIMBALL ELECTRONICS INC,www.kimballelectronics.com,1,1,29,1741,17.781404,.99280274,2
29760,KIMBELL ROYALTY PARTNRS LP,www.kimbellrp.com,0,0,,,,,0
6435,KIMBERLY-CLARK CORP,www.kimberly-clark.com,1,0,26,1693,17.232958,-.6326282,0
24731,KIMCO REALTY CORP,www.kimcorealty.com,1,1,19,1642,17.521997,.37550578,1
6310,KINDER MORGAN INC,www.kindermorgan.com,1,0,2,92,16.189362,-.46573091,1
31553,KINDER MORGAN CANADA LIMITED,www.kindermorgancanadalimited.com,1,1,20,1133,17.744743,.26233286,0
17239,KINDRED HEALTHCARE INC,www.kindredhealthcare.com,1,1,78,5964,17.266178,.37422296,11
184070,KINGOLD JEWELRY INC,www.kingoldjewelry.com,0,0,,,,,0
4485,KINGSTONE COS INC,www.kingstonecompanies.com,1,0,25,387,19.701813,-.22980702,0
61743,KINGSWAY FINANCIAL SVCS INC,www.kingsway-financial.com,1,0,73,3895,20.310026,-.30290931,0
8644,KINROSS GOLD CORP,www.kinross.com,1,0,24,3691,25.537382,-.078212112,2
27652,KINSALE CAPITAL GROUP INC,www.kinsalecapitalgroup.com,1,0,13,1341,18.825304,-.40631735,0
6461,KIRBY CORP,www.kirbycorp.com,1,0,16,1305,22.391773,-.32809877,0
18729,KIRIN HOLDINGS CO LTD,www.kirinholdings.co.jp,1,0,15,683,17.308514,-.23265372,5
148391,KIRKLAND'S INC,www.kirklands.com,1,1,34,3850,17.915468,-.11135771,28
66201,KISH BANCORP INC,www.kishbank.com,0,1,,,,,0
266315,KITE REALTY GROUP TRUST,www.kiterealty.com,1,1,10,375,14.859679,-.72591203,1
179741,KKR & CO INC,www.kkr.com,1,1,30,2418,17.912403,-.44813091,0
31251,KKR REAL ESTATE FIN TR INC,www.kkrreit.com,1,1,29,2316,17.686388,-.33980879,1
6304,KLA-TENCOR CORP,www.kla-tencor.com,1,1,53,2876,19.905365,1.3126962,0
105661,KIRKLAND LAKE GOLD LTD,www.klgold.com/Home/default.aspx,1,0,20,2159,21.919443,-.37494972,1
107154,KLONDEX MINES LTD,www.klondexmines.com,0,0,,,,,
22343,KLX INC,www.klx.com,1,1,34,2310,20.001728,-.79154074,1
64848,KMG CHEMICALS INC,www.kmgchemicals.com,0,0,,,,,0
64745,KNOLL INC,www.knoll.com,1,1,14,812,15.642821,-.97967607,
17454,KNOT OFFSHORE PRTNRS LP,www.knotoffshorepartners.com,0,0,,,,,1
166430,KNOW LABS INC,www.knowlabs.co,1,0,25,1073,18.690603,.18335098,1
19518,KNOWLES CORP,www.knowles.com,1,1,20,1336,18.368999,.21631922,
6509,KULICKE & SOFFA INDUSTRIES,www.kns.com,1,0,3,131,14.813958,.19819276,0
30436,EMBOTELLADORA ANDINA SA,www.koandina.com,1,0,14,980,22.729052,-.6270588,0
4194,EASTMAN KODAK CO,www.kodak.com,1,1,34,1960,16.119354,.62364292,1
164290,KONA GRILL INC,www.konagrill.com,1,1,18,1109,18.06642,.15734006,2
25166,KOPIN CORP,www.kopin.com,1,0,13,1559,17.924303,-.40779194,7
163113,KOPPERS HOLDINGS INC,www.koppers.com,1,1,52,3120,19.232212,1.3416525,0
23243,KORNIT DIGITAL LTD,www.kornit-digital.com,1,0,36,3117,15.669038,.7183947,6
186276,KOSMOS ENERGY LTD,www.kosmosenergy.com,1,0,10,981,16.521423,-.48166969,0
6497,KOSS CORP,www.koss.com,1,1,25,1310,14.257199,-.28715122,6
5568,KRAFT HEINZ CO,www.kraftheinzcompany.com,1,1,33,2480,18.143686,.56391543,0
166230,KRATON CORP,www.kraton.com,1,1,4,147,17.120371,-.2561065,0
126056,KRATOS DEFENSE & SECURITY,www.kratosdefense.com,1,1,25,1236,17.07509,1.0073317,1
29513,KS BANCORP INC,www.ksbankinc.com,0,1,,,,,0
133104,KT CORP,www.kt.com,1,0,159.92,9791.4697,20.773249,-.23054542,
6506,KUBOTA CORP,www.kubota.co.jp,0,0,,,,,1
26566,KUSH BOTTLES INC,www.kushbottles.com,1,1,12,682,17.60924,-.095853209,2
62549,KVH INDUSTRIES INC,www.kvh.com,1,1,77,4172,19.190357,1.4993589,1
63165,KENTUCKY BANCSHARES INC,www.kybank.com,0,1,,,,,4
14960,LABORATORY CP OF AMER HLDGS,www.labcorp.com,1,1,19,1320,17.430691,-.15929227,28
64260,LABRADOR IRON ORE ROYALTY CP,www.labradorironore.com,0,0,,,,,1
19440,LADDER CAPITAL CORP,www.laddercapital.com,1,0,7,382,19.914425,-.079826519,0
65717,LADENBURG THALMANN FINL SERV,www.ladenburg.com,1,1,28,1526,19.726875,-.028332699,0
30281,LA JOLLA PHARMACEUTICAL CO,www.lajollapharmaceutical.com,0,1,,,,,0
18732,LAKELAND FINANCIAL CORP,www.lakecitybank.com,1,1,2,99,11.837566,-.69590777,0
12597,LAKELAND INDUSTRIES INC,www.lakeland.com,1,1,27,1720,14.976219,-.36018705,2
109621,LAKELAND BANCORP INC,www.lakelandbank.com,1,1,24,977,15.105824,-.47297204,3
166197,LAKE SHORE BANCORP INC,www.lakeshoresavings.com,0,1,,,,,1
160295,LAKEVIEW HOTEL INVESTMENT,www.lakeviewhotels.com/index.php,1,1,36,3498,19.597837,.19517456,0
63422,LAMAR ADVERTISING CO  -CL A,www.lamar.com,1,1,19,1163,18.63909,-.027159914,2
6565,LAM RESEARCH CORP,www.lamresearch.com,1,1,10,654,17.467085,-.45890701,0
6573,LANCASTER COLONY CORP,www.lancastercolony.com,1,1,25,2870,19.128069,-.64367145,1
22124,LANDMARK INFRAST PRTNS LP,www.landmarkmlp.com,0,0,,,,,1
19581,LANDS' END INC,www.landsend.com,1,1,58,3359,16.344858,.74691695,28
21440,LANDSTAR SYSTEM INC,www.landstar.com,1,0,57,3018,20.748594,.53089011,1
22632,LANNETT CO INC,www.lannett.com,1,1,39,3200,20.795702,-.77843726,1
138467,LANTRONIX INC,www.lantronix.com,1,1,50,2189,17.317375,.51265651,7
187961,LAREDO PETROLEUM INC,www.laredopetro.com,0,0,,,,,0
106003,LARGO RESOURCES LTD,www.largoresources.com,1,1,12,532,16.310843,-.18534099,1
109926,LASALLE HOTEL PROPERTIES,www.lasallehotels.com,0,0,,,,,0
20879,LASSONDE INDUSTRIES INC-CL A,www.lassonde.com,1,0,22,2165,18.711105,.56380916,0
220487,LATAM AIRLINES GROUP SA,www.latamairlinesgroup.net,0,0,,,,,2
26767,LATTICE BIOLOGICS LTD,www.latticebiologics.com,1,1,20,750,18.150452,-.33384356,2
16597,LATTICE SEMICONDUCTOR CORP,www.latticesemi.com,1,0,34,1678,16.8025,.65856999,0
26305,LAUREATE EDUCATION INC,www.laureate.net,1,1,69,3544,20.330692,.76021844,0
16432,LAURENTIAN BANK OF CANADA,www.laurentianbank.com,1,0,32,2068,20.474745,-.30596539,2
6617,LAWSON PRODUCTS,www.lawsonproducts.com,1,1,87,6671,17.317558,.17763902,1
25680,LAYNE CHRISTENSEN CO,www.layne.com,1,1,6,629,17.142218,-.33183396,0
162559,LAZARD LTD,www.lazard.com,1,1,24,1988,19.691114,-.32122716,0
26218,LAZYDAYS HOLDINGS INC,www.lazydays.com,1,1,111,9791.4697,20.403845,-.41745728,5
6733,L BRANDS INC,www.lb.com,1,0,27,1893,19.015024,.81709474,0
4860,FOSTER (LB) CO,www.lbfoster.com,1,0,6,456,13.658076,-.52403295,0
11796,LCI INDUSTRIES,www.lci1.com,1,1,45,4079,18.218731,.4130657,5
66210,LCNB CORP,www.lcnb.com,1,1,59,9791.4697,17.162367,-.35513291,2
26538,LEADFX INC,www.leadfxinc.com,1,0,21,2092,22.990715,-.25707015,1
185703,LEAF GROUP LTD,www.leafgroup.com,1,1,57,3689,21.331678,1.3939233,4
106141,LEAGOLD MINING CORP,www.leagold.com,0,0,,,,,0
16477,LEAR CORP,www.lear.com,1,1,5,305,14.462479,-.43939215,4
61662,LEARNING TREE INTL INC,www.learningtree.com,1,1,26,1372,17.254276,-.065599278,2
164276,LEATT CORP,www.leatt.com,1,1,27,1433,15.83376,.59653473,2
20304,LE CHATEAU  -CL B,www.lechateau.com,1,0,20,1018,16.971605,.313162,1
164934,LEDYARD FINANCIAL GROUP INC,www.ledyardbank.com,1,1,3,72,12.947027,-.39313027,7
6639,LEE ENTERPRISES INC,www.lee.net,1,0,56,3768,15.353986,.98785055,0
166436,LEGACY RESERVES LP,www.legacylp.com,0,0,,,,,0
174313,LEGACY TEX FINANCIAL GRP INC,www.legacytexasfinancialgroup.com,0,0,,,,,
6649,LEGGETT & PLATT INC,www.leggett.com,1,1,23,1600,17.278929,-.42756861,0
165123,LEIDOS HOLDINGS INC,www.leidos.com,1,1,88,3096,19.06274,.43781286,5
184543,SIENNA SENIOR LIVING INC,www.leisureworld.ca,1,1,28,1398,18.51828,.29774344,
20009,LEJU HOLDINGS LTD  -ADR,www.leju.com,0,0,,,,,0
174390,LEMAITRE VASCULAR INC,www.lemaitre.com,1,1,16,867,15.157125,-.095424846,0
19647,LENDINGCLUB CORP,www.lendingclub.com,1,1,66,4595,17.735498,.85990793,7
180423,LENDINGTREE INC,www.lendingtree.com,1,1,24,1533,15.178093,-.17661773,0
6669,LENNAR CORP,www.lennar.com,1,1,66,4017,20.128855,.78246093,7
122380,LENNOX INTERNATIONAL INC,www.lennoxinternational.com,1,0,11,1020,16.872068,-.98064154,2
185884,LEONOVUS INC,www.leonovus.com,1,1,35,1746,19.515932,.53745341,4
6672,LEON'S FURNITURE LTD,www.leons.ca,1,1,32,3434,13.19735,-.82435811,5
133868,LEXICON PHARMACEUTICALS INC,www.lexpharma.com,1,1,23,1768,15.679152,-.37943405,0
6742,LINCOLN NATIONAL CORP,www.lfg.com,1,1,38,2489,16.116531,.47641081,0
160739,LG DISPLAY CO LTD,www.lgdisplay.com,0,0,,,,,0
18629,LGI HOMES INC,www.lgihomes.com,1,1,9,714,14.798063,-.35558426,4
6848,LGL GROUP INC,www.lglgroup.com,0,0,,,,,0
162404,LHC GROUP INC,www.lhcgroup.com,1,1,5,211,20.358685,-.29646224,0
28462,LIBBEY INC,www.libbey.com,1,1,46,2302,21.809507,.79025143,1
21227,LIBERTY BROADBAND CORP,www.libertybroadband.com,0,1,,,,,0
27054,LIBERTY EXPEDIA HOLDINGS INC,www.libertyexpedia.com,0,1,,,,,0
30284,LIBERTY OILFIELD SVS,www.libertyfrac.com,0,0,,,,,0
160549,LIBERTY GLOBAL PLC,www.libertyglobal.com,1,0,14,970,17.740318,-.59185797,0
174147,QURATE RETAIL INC,www.libertyinteractive.com,0,1,,,,,0
27187,LIBERTY MEDIA FORMULA ONE,www.libertymedia.com,0,1,,,,,0
17010,LIBERTY MEDIA SIRIUSXM GROUP,www.libertymedia.com,0,1,,,,,0
27186,LIBERTY MEDIA BRAVES GROUP,www.libertymedia.com,0,1,,,,,0
30354,LIBERTY PROPERTY TRUST,www.libertyproperty.com,1,1,5,217,12.909091,-6.7715673,0
20699,LIBERTY TRIPADVISOR HOLDINGS,www.libertytripadvisorholdings.com,0,1,,,,,0
141309,LICO ENERGY METALS INC,www.licoenergymetals.com,0,0,,,,,0
187411,LIFELOC TECHNOLOGIES INC,www.lifeloc.com,1,1,19,740,14.978727,-.47089764,0
120297,LIFEPOINT HEALTH INC,www.lifepointhealth.net,1,1,17,1045,16.019339,-.036046453,1
60914,LIFE STORAGE INC,www.lifestorage.com,1,1,27,1934,15.833336,.47421709,0
24099,LIFETIME BRANDS INC,www.lifetimebrands.com,0,1,,,,,0
25027,LIFEVANTAGE CORP,www.lifevantage.com,1,1,25,1152,13.414428,.034552224,5
15087,LIFEWAY FOODS INC,www.lifewaykefir.com,1,1,20,1672,17.473896,-.006087929,1
25937,LIGAND PHARMACEUTICAL INC,www.ligand.com,1,1,3,154,12.653226,-6.2460146,0
17807,LIGHTINTHEBOX HLDG  -ADR,www.lightinthebox.com,1,1,41,2178,18.211416,.28561974,6
62217,LIGHTPATH TECHNOLOGIES INC,www.lightpath.com,1,1,10,323,17.740318,-.035925664,0
186061,LILIS ENERGY INC,www.lilisenergy.com,1,0,24,2178,18.002087,-.42574769,0
6730,LILLY (ELI) & CO,www.lilly.com,1,1,49,3587,18.641647,.83783257,4
20517,LIMBACH HOLDINGS INC,www.limbachinc.com,0,0,,,,,1
177315,LIMELIGHT NETWORKS INC,www.limelight.com,1,1,60,3944,15.49748,.42964688,21
174301,LIMESTONE BANCORP INC,www.limestonebank.com,1,1,18,1365,16.646784,-.17745972,1
29962,LIMONEIRA CO,www.limoneira.com,1,0,1,59.540001,14,-.72052968,7
20561,LINAMAR CORP,www.linamar.com,1,1,37,1802,20.354342,.86322498,2
163668,LINCOLN EDUCATIONAL SERVICES,www.lincolnedu.com,0,0,,,,,1
6737,LINCOLN ELECTRIC HLDGS INC,www.lincolnelectric.com,1,0,78,4301,20.210415,1.059985,3
14954,LINDSAY CORP,www.lindsay.com,1,1,69,3091,16.44832,1.2647059,2
164109,LINN ENERGY INC,www.linnenergy.com,0,0,,,,,0
30888,FIDELITY SOUTHERN CORP,www.lionbank.com,1,1,7,244,15.555297,-.35534734,4
18424,LIPOCINE INC,www.lipocine.com,1,0,3,149,16.376286,-.25545636,0
188355,LIQTECH INTERNATIONAL INC,www.liqtech.com,0,1,,,,,2
166213,LIQUIDITY SERVICES INC,www.liquidityservices.com,1,1,54,3211,17.52545,1.0487561,22
146117,LIQUIDMETAL TECHNOLOGIES,www.liquidmetal.com,0,0,,,,,1
64175,LITHIA MOTORS INC  -CL A,www.lithia.com,1,0,34,2728,18.274437,-.95621938,
180464,LITHIUM AMERICAS CORP,www.lithiumamericas.com,1,0,159.92,9791.4697,25.537382,-.41159055,0
25747,LITTELFUSE INC,www.littelfuse.com,1,1,62,2521,18.124062,.79311419,0
27810,LIVANOVA PLC,www.livanova.com,1,1,47,2490,16.274096,1.0606816,1
66261,LIVE VENTURES INC,www.live-ventures.com,0,0,,,,,0
165746,LIVE NATION ENTERTAINMENT,www.livenationentertainment.com,1,1,47,1925,11.837566,.63896191,0
20299,LIVE OAK BANCSHARES INC,www.liveoakbank.com,1,1,40,1148,17.159906,-.07422705,7
133869,LIVEPERSON INC,www.liveperson.com,1,1,50,2788,18.652758,1.4093319,8
155394,LKQ CORP,www.lkqcorp.com,1,1,40,3731,16.102776,.89999622,0
24724,LIBERTY LATIN AMERICA LTD,www.lla.com,0,1,,,,,1
15929,LLOYDS BANKING GROUP PLC,www.lloydsbankinggroup.com,1,1,138,4790,11.837566,.88402253,1
24901,LM FUNDING AMERICA INC,www.lmfunding.com,0,0,,,,,0
6771,LOBLAW COMPANIES LTD,www.loblaw.ca,1,1,85,4837,21.481758,.30685732,0
6774,LOCKHEED MARTIN CORP,www.lockheedmartin.com,1,0,53,2102,22.541309,1.2599669,4
6781,LOEWS CORP,www.loews.com,1,0,7,821,19.334099,-.36149582,0
20565,LOGISTEC CORP,www.logistec.com,1,0,22,1900,23.523445,-.213177,0
267059,LOMA NEGRA C.I.A.S.A.,www.lomanegra.com,1,0,45,1834,17.733047,.45026296,2
247371,LONESTAR RESOURCES US INC,www.lonestarresources.com,0,0,,,,,0
32824,LONGFIN CORP,www.longfincorp.com,0,0,,,,,0
6829,LOWE'S COMPANIES INC,www.lowes.com,1,0,60,3257,18.861053,.29592904,
21016,LOXO ONCOLOGY INC,www.loxooncology.com,1,1,69,4923,18.817884,.95807928,0
6821,LOUISIANA-PACIFIC CORP,www.lpcorp.com,1,1,8,388,18.044676,.024604099,3
178519,LPL FINANCIAL HOLDINGS INC,www.lpl.com,1,1,26,2053,18.385483,.15189973,10
22373,LRAD CORP,www.lradx.com,1,1,12,604,16.402821,-.039916921,4
141310,LANESBOROUGH REIT,www.lreit.com,0,0,,,,,1
6528,LSB INDUSTRIES INC,www.lsbindustries.com,1,1,8,431,14.062103,-.6234659,0
27802,LSC COMMUNICATIONS INC,www.lsccom.com,1,1,28,1478,19.133829,.52115119,0
6527,LSI INDUSTRIES INC,www.lsi-industries.com,1,0,108,7536,16.014065,-.48201019,0
6831,LUBYS INC,www.lubysinc.com,1,1,22,1693,15.162441,-.42641225,0
180506,LUCARA DIAMOND CORP,www.lucaradiamond.com,1,1,24,1210,15.063804,.22080572,2
100103,DEUTSCHE LUFTHANSA AG,www.lufthansagroup.com,1,0,59,2196,14.778404,1.267972,0
206457,OIL CO LUKOIL PJSC,www.lukoil.com,1,0,70,2394,18.733885,.50172544,1
178015,LULULEMON ATHLETICA INC,www.lululemon.com,1,1,42,3465,21.061617,.81919581,14
178806,LUMBER LIQUIDATORS HLDGS INC,www.lumberliquidators.com,1,0,24,1358,16.598673,-.50126582,0
23249,LUMENTUM HOLDINGS INC,www.lumentum.com,1,1,24,1518,19.562634,.84839368,0
133504,LUMINEX CORP,www.luminexcorp.com,1,1,34,1870,17.060719,1.3225843,7
166583,LUNA INNOVATIONS INC,www.lunainc.com,1,0,11,653,15.027042,.45972723,2
108297,LUNDIN MINING CORP,www.lundinmining.com,1,1,14,879,16.355413,-.35722613,0
32763,LUTHER BURBANK CORP,www.lutherburbanksavings.com,1,1,22,853,14.650527,-.082888886,1
268208,LUXFER HOLDINGS PLC,www.luxfer.com,1,1,18,936,14.260171,-.096356817,0
29052,LEXINGTON REALTY TRUST,www.lxp.com,1,0,18,1875,21.91547,-.69227052,0
31806,LXRANDCO INC,www.lxrco.com,1,1,62,6014,18.05608,1.4033992,4
6845,LYDALL INC,www.lydall.com,1,1,6,479,14.564628,-.51805955,0
294524,LYONDELLBASELL INDUSTRIES NV,www.lyondellbasell.com,1,1,37,1776,14.727482,1.0513358,0
24544,WILLIAM LYON HOMES,www.lyonhomes.com,1,1,16,1331,16.906147,-.59926426,6
29649,MID-AMERICA APT CMNTYS INC,www.maac.com,1,1,22,2189,17.029369,-.99351799,2
107325,MACATAWA BANK CORP,www.macatawabank.com,1,1,22,1346,15.142495,-.93212068,3
29170,MACE SECURITY INTL INC,www.mace.com,1,1,10,800,17.468626,-.55433202,
29868,MACERICH CO,www.macerich.com,1,1,57,3380,18.821474,1.3528405,3
30637,MACK-CALI REALTY CORP,www.mack-cali.com,1,1,8,1086,21.465307,-.32168448,3
187740,M/ACOM TECHNOLOGY SOLUTIONS,www.macom.com,1,1,24,2356,19.508919,-.23773465,2
161120,MACQUARIE INFRASTRUCTURE CP,www.macquarie.com,1,1,28,1341,16.939157,.21494342,1
211732,BANCO MACRO SA,www.macro.com.ar,0,0,,,,,1
18658,MACROGENICS INC,www.macrogenics.com,1,1,25,2045,17.697369,-.43726772,0
162548,MACRO ENTERPRISES INC,www.macroindustries.ca,1,0,8,772,18.220795,-.37049499,0
4611,MACY'S INC,www.macysinc.com,1,1,14,768,16.195177,-.14284287,0
164218,MADALENA ENERGY INC,www.madalena-ventures.com,1,0,17,1546,20.852188,-.3259078,0
15149,MADISON COUNTY FINANCIAL INC,www.madisoncountybank.com,0,0,,,,,1
111003,MADISON PACIFIC PPTYS INC,www.madisonpacific.ca,0,1,,,,,0
165465,MAGYAR BANCORP INC,www.magbank.com,1,1,13,403,16.343489,-.53696728,24
4763,MAGELLAN AEROSPACE CORP,www.magellan.aero,1,0,34,2502,20.799885,-.25047401,0
2940,MAGELLAN HEALTH INC,www.magellanhealth.com,1,1,37,2237,17.150482,-.1506065,0
142230,MAGELLAN MIDSTREAM PRTNRS LP,www.magellanlp.com,1,1,25,4517,19.392471,-.54237789,0
25367,MAGIC SOFTWARE ENTERPRISES,www.magicsoftware.com,1,1,68,3389,18.681686,.6825307,7
6946,MAGNA INTERNATIONAL INC,www.magna.com,1,1,14,806,17.114197,-.51330709,3
233491,MAGNACHIP SEMICONDUCTOR CORP,www.magnachip.com,1,1,11,766,20.844431,-.59659773,0
183887,MAGNA TERRA MINERALS INC,www.magnaterraminerals.com,1,1,18,1568,23.051098,-.40792516,0
180937,MAGNEGAS CORP,www.magnegas.com,0,0,,,,,0
178371,MAIDEN HOLDINGS LTD,www.maiden.bm,0,1,,,,,1
155613,MAINSTREET EQUITY CORP,www.mainst.biz,0,0,,,,,
178529,MAIN STREET CAPITAL CORP,www.mainstcapital.com,0,0,,,,,0
107340,MAJESTIC GOLD CORP,www.majesticgold.com,1,0,4,120,16.976343,-.15963328,0
31714,GOODFOOD MARKET CORP,www.makegoodfood.ca,1,1,35,2890,16.167379,-.33101216,10
62315,MALAGA FINANCIAL CORP,www.malagabank.com,0,1,,,,,0
19391,MALIBU BOATS INC,www.malibuboats.com,1,0,53,4355,17.588341,.32224214,2
18086,MALLINCKRODT PLC,www.mallinckrodt.com,1,1,52,2276,15.811644,1.232498,0
180109,MALVERN BANCORP INC,www.malvernfederal.com,1,1,13,518,12.574142,-.03553614,0
21834,MAMMOTH ENERGY SERVICES INC,www.mammothenergy.com,1,1,3,179,12.854931,-6.7715673,0
165911,MAM SOFTWARE GROUP INC,www.mamsoftware.com,1,1,56,2503,16.861761,.96948105,1
142932,MANDALAY RESOURCES CORP,www.mandalayresources.com,0,0,,,,,1
109826,MANHATTAN ASSOCIATES INC,www.manh.com,1,1,29,1211,16.537317,.25573179,10
120456,MANHATTAN BRIDGE CAPITAL INC,www.manhattanbridgecapital.com,0,0,,,,,2
161843,MANITEX INTERNATIONAL INC,www.manitexinternational.com,0,0,,,,,0
112968,MANNATECH INC,www.mannatech.com,1,1,15,892,19.057142,-.39006793,0
189567,MANNING & NAPIER INC,www.manning-napier.com,1,1,2,81,16.644444,-.29282314,9
160340,MANNKIND CORP,www.mannkindcorp.com,1,1,10,506,14.69128,-.65501952,0
14370,MANPOWERGROUP,www.manpowergroup.com,1,0,67,2977,22.389824,1.4220101,1
146171,MANTECH INTL CORP,www.mantech.com,1,0,8,536,20.927366,-.12262794,5
124042,MANULIFE FINANCIAL CORP,www.manulife.com,1,1,15,638,18.592813,.75289893,2
200480,MANCHESTER UNITED PLC,www.manutd.com,1,1,43,2254,16.514198,.5636096,7
2675,MAPLE LEAF FOODS INC,www.mapleleaffoods.com,1,1,42,2571,21.339844,.55189461,0
7017,MARATHON OIL CORP,www.marathonoil.com,1,1,31,1039,19.973177,-.48924738,0
186989,MARATHON PETROLEUM CORP,www.marathonpetroleum.com,1,1,19,1071,15.26458,-.28963387,25
4384,MARATHON PATENT GROUP INC,www.marathonpg.com,1,1,5,236,12.844552,-6.6548562,0
157755,MARCHEX INC,www.marchex.com,1,1,45,3294,16.807985,.98989475,8
7022,MARCUS CORP,www.marcuscorp.com,0,0,,,,,0
19000,MARCUS & MILLICHAP INC,www.marcusmillichap.com,1,1,56,3604,16.931097,.56632161,2
111103,MARINEMAX INC,www.marinemax.com,1,1,1,59.540001,12.577778,-.25758556,0
142546,MARINE PRODUCTS CORP,www.marineproductscorp.com,0,1,,,,,0
17376,MARIN SOFTWARE INC,www.marinsoftware.com,1,1,34,1659,15.595105,-.1038264,7
12909,MARKEL CORP,www.markelcorp.com,1,1,30,1873,17.761646,-.65930957,2
158742,MARKETAXESS HOLDINGS INC,www.marketaxess.com,1,0,41,698,20.328339,.65312016,0
156157,MARLIN BUSINESS SERVICES INC,www.marlinfinance.com,1,1,33,1711,16.954695,.075496316,1
163787,MARLIN GOLD MINING LTD,www.marlingold.com,1,0,34,2004,20.857588,-.17536719,0
185163,MARQUEE ENERGY LTD,www.marquee-energy.com,0,0,,,,,
108559,MARRET RESOURCE CORP,www.marret.ca,0,1,,,,,0
28930,MARRIOTT INTL INC,www.marriott.com,1,1,4,328,16.445265,-.061725188,28
191255,MARRIOTT VACATIONS WORLDWIDE,www.marriottvacationsworldwide.com,1,1,144,6026,20.855568,1.0861871,3
18270,MARRONE BIO INNOVTIONS,www.marronebioinnovations.com,1,0,68,3873,17.995087,.14877054,3
12625,MARTEN TRANSPORT LTD,www.marten.com,1,0,3,696,15.487625,-.27992469,0
29733,MARTIN MARIETTA MATERIALS,www.martinmarietta.com,1,0,48,2878,20.320803,-.34738335,1
150201,MARTIN MIDSTREAM PARTNERS LP,www.martinmidstream.com,1,0,4,374,18.390867,-.54948103,0
65441,MARTINREA INTL INC,www.martinrea.com,1,1,14,766,19.343605,-.22698516,0
137310,MARVELL TECHNOLOGY GROUP LTD,www.marvell.com,1,1,14,672,13.954762,-.41301599,3
7085,MASCO CORP,www.masco.com,1,1,45,4370,20.71273,-.31794927,8
177881,MASIMO CORP,www.masimo.com,1,1,14,485,21.949732,.34035334,3
20696,MASONITE INTERNATIONAL CORP,www.masonite.com,1,1,63,5309,18.526714,.1043063,0
2497,MASTEC INC,www.mastec.com,1,1,7,661,17.745504,-.33267823,
180822,MASTECH DIGITAL INC,www.mastechdigital.com,1,1,58,3275,16.390936,.64686841,1
160225,MASTERCARD INC,www.mastercard.com,1,1,89,4802,20.349064,1.4033484,0
24911,MCBC HOLDINGS INC,www.mastercraft.com,1,1,48,3540,18.768919,.32338315,4
187812,MATADOR RESOURCES CO,www.matadorresources.com,1,1,1,59.540001,11.837566,-.30644169,2
20129,MATERIALISE NV  -ADR,www.materialise.com,1,1,20,861,16.46314,-.045211799,3
2448,MATERION CORP,www.materion.com,1,1,43,2489,22.892683,1.1892953,0
20756,MATINAS BIOPHARMA HLDGS INC,www.matinasbiopharma.com,1,1,19,1075,17.456369,.122703,0
23195,MATRIX SERVICE CO,www.matrixservicecompany.com,1,1,6,323,14.415709,-.41860598,0
189531,MATRRIX ENERGY TECHNOLOGIES,www.matrrix.com,0,0,,,,,
1254,MATSON INC,www.matson.com,1,0,26,1211,21.140285,-.30141801,0
7116,MATTEL INC,www.mattel.com,1,1,138,4541,15.336662,.3557311,0
129840,MATTERSIGHT CORP,www.mattersight.com,1,1,41,2824,23.358946,.27340579,3
30477,MATTHEWS INTL CORP  -CL A,www.matw.com,1,1,54,2951,18.815804,.86522108,1
7117,MAUI LAND & PINEAPPLE CO,www.mauiland.com,1,0,22,1319,20.048466,-.33189961,0
137609,MAXAR TECHNOLOGIES LTD,www.maxar.com,1,1,11,533,17.562679,.40427676,4
260324,MAXCOM TELECOMUNICACIONES SA,www.maxcom.com.mx,0,0,,,,,
14256,MAXIM INTEGRATED PRODUCTS,www.maximintegrated.com,1,1,84,4076,18.176424,1.2546335,4
123456,MAXIM POWER CORP,www.maximpowercorp.com,1,0,37,1840,23.203506,.61855674,0
64901,MAXIMUS INC,www.maximus.com,1,1,27,1475,18.353567,.19122219,0
184551,MAXLINEAR INC,www.maxlinear.com,1,1,18,1518,19.259113,.3632378,0
7124,MAXWELL TECHNOLOGIES INC,www.maxwell.com,1,1,44,2064,18.921558,.26738647,5
286017,MAZOR ROBOTICS LTD,www.mazorrobotics.com,1,1,16,540,16.444689,.95569485,1
19057,MBT FINANCIAL CORP,www.mbandt.com,1,1,11,304,15.187932,-.54014748,2
31692,MB FINANCIAL INC/MD,www.mbfinancial.com,1,1,3,97,14.416634,.020141376,
13561,MBIA INC,www.mbia.com,1,0,16,1373,21.07655,-.72174275,0
14163,MCCLATCHY CO  -CL A,www.mcclatchy.com,1,1,69,3429,18.555563,.82475883,4
7146,MCCORMICK & CO INC,www.mccormickcorporation.com,1,1,25,1406,15.98728,.18473662,1
65867,MCCOY GLOBAL INC,www.mccoyglobal.com,1,1,38,1700,19.549244,.56891066,2
7152,MCDERMOTT INTL INC,www.mcdermott.com,1,0,7,513,16.775671,-.68225425,1
9728,MCEWEN MINING INC,www.mcewenmining.com,1,0,12,557,18.104101,-.19968523,1
7179,MCRAE INDUSTRIES  -CL A,www.mcraeindustries.com,0,0,,,,,0
20570,MDC PARTNERS INC,www.mdc-partners.com,1,0,57,3822,19.053963,-.38247541,2
21547,MEDLEY MANAGEMENT INC,www.mdly.com,1,1,47,3415,17.665468,.11284915,1
